"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-19","14.99",",,W",,,,,,,,," 0530",",,W","0.00",",,W",,,,,,,"87",",,W","78",",,W",,,,,"  270",",,W","  180",",,W",,,,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-20","5.59",",,W",,,,,,,,," 1957",",,W","0.00",",,W",,,,,,,"83",",,W","74",",,W",,,,,"  220",",,W","  220",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-21","5.82",",,W",,,,,,,,," 1318",",,W","0.45",",,W",,,,,,,"82",",,W","71",",,W",,,,,"  150",",,W","  150",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-22","11.41",",,W",,,,,,,,," 1249",",,W","2.57",",,W",,,,,,,"76",",,W","71",",,W",,,,,"  280",",,W","  280",",,W",,,,,"23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-23","12.30",",,W",,,,,,,,," 0811",",,W","1.02",",,W",,,,,,,"82",",,W","72",",,W",,,,,"  190",",,W","  210",",,W",,,,,"23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-24","4.70",",,W",,,,,,,,," 1529",",,W","0.00",",,W",,,,,,,"91",",,W","70",",,W",,,,,"  200",",,W","  320",",,W",,,,,"12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-25","4.92",",,W",,,,,,,,," 1417",",,W","0.00",",,W",,,,,,,"92",",,W","70",",,W",,,,,"  180",",,W","  200",",,W",,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-26","6.49",",,W",,,,,,,,," 1709",",,W","0.00",",,W",,,,,,,"91",",,W","74",",,W",,,,,"  210",",,W","  220",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-27","4.03",",,W",,,,,,,,," 1326",",,W","0.06",",,W",,,,,,,"93",",,W","76",",,W",,,,,"  240",",,W","  180",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-28","8.50",",,W",,,,,,,,," 0445",",,W","1.16",",,W",,,,,,,"79",",,W","65",",,W",,,,,"   70",",,W","   70",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-29","5.59",",,W",,,,,,,,," 1432",",,W","0.00",",,W",,,,,,,"77",",,W","65",",,W",,,,,"  160",",,W","  160",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-30","6.71",",,W",,,,,,,,," 1835",",,W","0.00","T,,W",,,,,,,"83",",,W","72",",,W",,,,,"  200",",,W","  220",",,W",,,,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-08-31","3.36",",,W",,,,,,,,," 1406",",,W","0.00",",,W",,,,,,,"85",",,W","73",",,W",,,,,"  340",",,W","  330",",,W",,,,,"13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-01","10.51",",,W",,,,,,,,," 2211",",,W","1.67",",,W",,,,,,,"77",",,W","64",",,W",,,,,"  180",",,W","  190",",,W",,,,,"36.9",",,W","51.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-02","12.97",",,W",,,,,,,,," 0128",",,W","0.34",",,W",,,,,,,"77",",,W","62",",,W",,,,,"   20",",,W","   10",",,W",,,,,"30.0",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-03","6.93",",,W",,,,,,,,," 0826",",,W","0.00",",,W",,,,,,,"76",",,W","58",",,W",,,,,"   10",",,W","   20",",,W",,,,,"18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-04","5.37",",,W",,,,,,,,," 1506",",,W","0.00",",,W",,,,,,,"78",",,W","59",",,W",,,,,"  200",",,W","  200",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-05","9.84",",,W",,,,,,,,," 1452",",,W","0.06",",,W",,,,,,,"74",",,W","65",",,W",,,,,"  200",",,W","  180",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-06","7.16",",,W",,,,,,,,," 1412",",,W","0.00",",,W",,,,,,,"84",",,W","67",",,W",,,,,"  280",",,W","  310",",,W",,,,,"18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-07","6.71",",,W",,,,,,,,," 1458",",,W","0.00",",,W",,,,,,,"80",",,W","60",",,W",,,,,"  200",",,W","  230",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-08","14.09",",,W",,,,,,,,," 1525",",,W","0.00",",,W",,,,,,,"82",",,W","68",",,W",,,,,"  180",",,W","  170",",,W",,,,,"28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-09","4.70",",,W",,,,,,,,," 0117",",,W","0.30",",,W",,,,,,,"74",",,W","68",",,W",,,,,"  200",",,W","  190",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-10","8.05",",,W",,,,,,,,," 1413",",,W","0.00",",,W",,,,,,,"75",",,W","60",",,W",,,,,"  330",",,W","  330",",,W",,,,,"19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-11","7.61",",,W",,,,,,,,," 1631",",,W","0.00",",,W",,,,,,,"77",",,W","54",",,W",,,,,"  200",",,W","  190",",,W",,,,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-12","10.96",",,W",,,,,,,,," 1228",",,W","0.00",",,W",,,,,,,"81",",,W","68",",,W",,,,,"  220",",,W","  220",",,W",,,,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-13","8.28",",,W",,,,,,,,," 1222",",,W","0.04",",,W",,,,,,,"85",",,W","70",",,W",,,,,"  100",",,W","  310",",,W",,,,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-14","6.71",",,W",,,,,,,,," 1436",",,W","0.00",",,W",,,,,,,"78",",,W","66",",,W",,,,,"  150",",,W","  160",",,W",,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-15","13.20",",,W",,,,,,,,," 1723",",,W","0.00",",,W",,,,,,,"82",",,W","72",",,W",,,,,"  200",",,W","  210",",,W",,,,,"23.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-16","7.83",",,W",,,,,,,,," 0951",",,W","0.00",",,W",,,,,,,"80",",,W","71",",,W",,,,,"   20",",,W","   20",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-17","8.05",",,W",,,,,,,,," 1402",",,W","0.00",",,W",,,,,,,"77",",,W","69",",,W",,,,,"   70",",,W","   70",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-18","6.49",",,W",,,,,,,,," 2356",",,W","0.00",",,W",,,,,,,"85",",,W","68",",,W",,,,,"  360",",,W","  360",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-19","7.61",",,W",,,,,,,,," 0901",",,W","0.00",",,W",,,,,,,"76",",,W","62",",,W",,,,,"   20",",,W","   20",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-20","4.92",",,W",,,,,,,,," 1147",",,W","0.00",",,W",,,,,,,"75",",,W","58",",,W",,,,,"  150",",,W","  150",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-21","7.61",",,W",,,,,,,,," 1406",",,W","0.00",",,W",,,,,,,"77",",,W","58",",,W",,,,,"  140",",,W","  140",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-22","12.75",",,W",,,,,,,,," 2021",",,W","0.00",",,W",,,,,,,"81",",,W","72",",,W",,,,,"  150",",,W","  160",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-23","17.00",",,W",,,,,,,,," 1145",",,W","0.32",",,W",,,,,,,"81",",,W","67",",,W",,,,,"  140",",,W","  130",",,W",,,,,"25.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-24","5.82",",,W",,,,,,,,," 0600",",,W","1.10",",,W",,,,,,,"74",",,W","57",",,W",,,,,"  250",",,W","  310",",,W",,,,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-25","3.13",",,W",,,,,,,,," 1018",",,W","0.00",",,W",,,,,,,"75",",,W","56",",,W",,,,,"  170",",,W","   40",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-26","7.61",",,W",,,,,,,,," 1342",",,W","0.00",",,W",,,,,,,"73",",,W","60",",,W",,,,,"  290",",,W","  280",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-27","11.63",",,W",,,,,,,,," 1635",",,W","0.00",",,W",,,,,,,"78",",,W","59",",,W",,,,,"  220",",,W","  220",",,W",,,,,"25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-28","7.61",",,W",,,,,,,,," 2340",",,W","0.07",",,W",,,,,,,"76",",,W","62",",,W",,,,,"   10",",,W","   10",",,W",,,,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-29","8.50",",,W",,,,,,,,," 0028",",,W","0.00",",,W",,,,,,,"69",",,W","54",",,W",,,,,"   10",",,W","  360",",,W",,,,,"18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-09-30","6.93",",,W",,,,,,,,," 0852",",,W","0.00",",,W",,,,,,,"66",",,W","53",",,W",,,,,"  350",",,W","  360",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-01","4.92",",,W",,,,,,,,," 1204",",,W","0.00",",,W",,,,,,,"68",",,W","49",",,W",,,,,"  290",",,W","  360",",,W",,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-02","6.49",",,W",,,,,,,,," 1139",",,W","0.00",",,W",,,,,,,"76",",,W","51",",,W",,,,,"  220",",,W","  280",",,W",,,,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-03","5.14",",,W",,,,,,,,," 1320",",,W","0.00",",,W",,,,,,,"78",",,W","57",",,W",,,,,"  190",",,W","  190",",,W",,,,,"16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-04","5.82",",,W",,,,,,,,," 2322",",,W","0.03",",,W",,,,,,,"70",",,W","63",",,W",,,,,"   30",",,W","   40",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-05","7.38",",,W",,,,,,,,," 0046",",,W","0.00",",,W",,,,,,,"65",",,W","60",",,W",,,,,"   30",",,W","   30",",,W",,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-06","3.13",",,W",,,,,,,,," 1124",",,W","0.00",",,W",,,,,,,"70",",,W","60",",,W",,,,,"   60",",,W","   20",",,W",,,,,"8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-07","3.13",",,W",,,,,,,,," 1421",",,W","0.00",",,W",,,,,,,"76",",,W","58",",,W",,,,,"  200",",,W","  200",",,W",,,,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-08","3.80",",,W",,,,,,,,," 2302",",,W","0.00",",,W",,,,,,,"77",",,W","57",",,W",,,,,"   80",",,W","   70",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-09","10.51",",,W",,,,,,,,," 1459",",,W","0.00",",,W",,,,,,,"71",",,W","59",",,W",,,,,"  120",",,W","  100",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-10","11.41",",,W",,,,,,,,," 1336",",,W","0.14",",,W",,,,,,,"66",",,W","61",",,W",,,,,"   30",",,W","   90",",,W",,,,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-11","10.51",",,W",,,,,,,,," 0852",",,W","0.00",",,W",,,,,,,"73",",,W","60",",,W",,,,,"   40",",,W","   50",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-12","3.80",",,W",,,,,,,,," 1032",",,W","0.00",",,W",,,,,,,"73",",,W","57",",,W",,,,,"  120",",,W","  100",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-13","3.13",",,W",,,,,,,,," 1314",",,W","0.00",",,W",,,,,,,"70",",,W","55",",,W",,,,,"  230",",,W","  220",",,W",,,,,"10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-14","5.37",",,W",,,,,,,,," 1351",",,W","0.00",",,W",,,,,,,"78",",,W","61",",,W",,,,,"   10",",,W","   10",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-15","5.82",",,W",,,,,,,,," 1318",",,W","0.00",",,W",,,,,,,"77",",,W","61",",,W",,,,,"  200",",,W","  190",",,W",,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-16","13.65",",,W",,,,,,,,," 1508",",,W","0.19",",,W",,,,,,,"74",",,W","58",",,W",,,,,"  180",",,W","  190",",,W",,,,,"25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-17","10.51",",,W",,,,,,,,," 1057",",,W","0.00",",,W",,,,,,,"65",",,W","52",",,W",,,,,"  290",",,W","  290",",,W",,,,,"19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-18","10.51",",,W",,,,,,,,," 1258",",,W","0.00","T,,W",,,,,,,"61",",,W","47",",,W",,,,,"  340",",,W","  330",",,W",,,,,"23.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-19","11.18",",,W",,,,,,,,," 1509",",,W","0.00",",,W",,,,,,,"68",",,W","47",",,W",,,,,"  280",",,W","  300",",,W",,,,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-20","8.05",",,W",,,,,,,,," 0935",",,W","0.00",",,W",,,,,,,"78",",,W","52",",,W",,,,,"  290",",,W","  300",",,W",,,,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-21","8.28",",,W",,,,,,,,," 1907",",,W","0.00",",,W",,,,,,,"74",",,W","55",",,W",,,,,"  210",",,W","  200",",,W",,,,,"18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-22","7.83",",,W",,,,,,,,," 1549",",,W","0.00",",,W",,,,,,,"71",",,W","59",",,W",,,,,"  220",",,W","  210",",,W",,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-23","6.26",",,W",,,,,,,,," 0515",",,W","0.04",",,W",,,,,,,"60",",,W","50",",,W",,,,,"   20",",,W","   10",",,W",,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-24","4.25",",,W",,,,,,,,," 1417",",,W","0.01",",,W",,,,,,,"60",",,W","42",",,W",,,,,"  250",",,W","  240",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-25","10.51",",,W",,,,,,,,," 1102",",,W","0.08",",,W",,,,,,,"72",",,W","58",",,W",,,,,"  180",",,W","  230",",,W",,,,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-26","12.97",",,W",,,,,,,,," 0902",",,W","2.38",",,W",,,,,,,"65",",,W","54",",,W",,,,,"  100",",,W","  100",",,W",,,,,"28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-27","13.65",",,W",,,,,,,,," 0626",",,W","0.40",",,W",,,,,,,"60",",,W","52",",,W",,,,,"   20",",,W","  350",",,W",,,,,"25.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-28","5.59",",,W",,,,,,,,," 0947",",,W","0.00",",,W",,,,,,,"57",",,W","50",",,W",,,,,"   50",",,W","   50",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-29","14.32",",,W",,,,,,,,," 2038",",,W","0.30",",,W",,,,,,,"58",",,W","47",",,W",,,,,"  100",",,W","  100",",,W",,,,,"31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-30","8.05",",,W",,,,,,,,," 0107",",,W","0.06",",,W",,,,,,,"63",",,W","55",",,W",,,,,"  100",",,W","  100",",,W",,,,,"29.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-10-31","8.05",",,W",,,,,,,,," 1759",",,W","0.01",",,W",,,,,,,"67",",,W","55",",,W",,,,,"  290",",,W","  310",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-01","7.61",",,W",,,,,,,,," 0958",",,W","0.00",",,W",,,,,,,"61",",,W","45",",,W",,,,,"  340",",,W","  330",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-02","4.03",",,W",,,,,,,,," 1709",",,W","0.00","T,,W",,,,,,,"56",",,W","44",",,W",,,,,"  270",",,W","  270",",,W",,,,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-03","5.82",",,W",,,,,,,,," 1448",",,W","0.00",",,W",,,,,,,"54",",,W","39",",,W",,,,,"  270",",,W","  330",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-04","4.70",",,W",,,,,,,,," 1420",",,W","0.00",",,W",,,,,,,"53",",,W","37",",,W",,,,,"   30",",,W","   20",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-05","6.71",",,W",,,,,,,,," 1348",",,W","0.00",",,W",,,,,,,"54",",,W","36",",,W",,,,,"   40",",,W","  330",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-06","4.03",",,W",,,,,,,,," 1241",",,W","0.00",",,W",,,,,,,"54",",,W","34",",,W",,,,,"   30",",,W","   40",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73443","-73.41637","22.8","2021-11-07","4.92",",,W",,,,,,,,," 1447",",,W","0.00",",,W",,,,,,,"54",",,W","37",",,W",,,,,"   20",",,W","   20",",,W",,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,
